insee_code,city_code,zip_code,label,latitude,longitude,department_name,department_number,region_name,region_geojson_name
40157,"lit et mixe",40170,"lit et mixe",44.020094467,-1.27636113,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87186,"st vitte sur briance",87380,"st vitte sur briance",45.625044208,1.538821712,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40164,retjons,40120,retjons,44.135568381,-0.302312894,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87188,"st yrieix sous aixe",87700,"st yrieix sous aixe",45.850662779,1.064153622,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40174,mauries,40320,mauries,43.614799629,-0.33617294,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87190,"sauviat sur vige",87400,"sauviat sur vige",45.906625591,1.587782437,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40175,maurrin,40270,maurrin,43.82563307,-0.371576523,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87193,surdoux,87130,surdoux,45.60516924,1.649579367,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40176,"mauvezin d armagnac",40240,"mauvezin d armagnac",43.958784442,-0.130007362,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87198,vaulry,87140,vaulry,46.027455017,1.083828287,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40181,messanges,40660,messanges,43.811869624,-1.363679725,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
87200,"verneuil moustiers",87360,"verneuil moustiers",46.336876254,1.11664875,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
40186,misson,40290,misson,43.58446224,-0.958359228,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40190,monsegur,40700,monsegur,43.615086949,-0.545242042,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40193,montegut,40190,montegut,43.873217087,-0.204199611,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40194,"montfort en chalosse",40380,"montfort en chalosse",43.704684323,-0.837076267,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40211,orist,40300,orist,43.638401928,-1.174053958,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40236,poyartin,40380,poyartin,43.688186935,-0.8657181110000001,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40238,"pujo le plan",40190,"pujo le plan",43.861995581,-0.34208875,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40239,"puyol cazalet",40320,"puyol cazalet",43.605053841,-0.400189286,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40240,renung,40270,renung,43.746480455,-0.369289182,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40244,"riviere saas et gourby",40180,"riviere saas et gourby",43.69898081,-1.172763452,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40250,"st avit",40090,"st avit",43.945025118,-0.457889473,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40255,"st cricq villeneuve",40190,"st cricq villeneuve",43.900432795,-0.350116957,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40257,"ste eulalie en born",40200,"ste eulalie en born",44.27805037,-1.214061193,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40258,"ste foy",40190,"ste foy",43.935028936,-0.326356738,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40267,"st justin",40240,"st justin",43.997768888,-0.230682488,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40269,"st lon les mines",40300,"st lon les mines",43.621138587,-1.13397426,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40272,"st martin de hinx",40390,"st martin de hinx",43.581497359,-1.276910129,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40281,"st pierre du mont",40280,"st pierre du mont",43.87092115,-0.5258472,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40283,"st vincent de paul",40990,"st vincent de paul",43.766527234,-1.001890826,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40286,samadet,40320,samadet,43.630331934,-0.491889886,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40289,sarraziet,40500,sarraziet,43.70556791,-0.50099508,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40297,"le sen",40420,"le sen",44.143802366,-0.500758987,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40298,"serres gaston",40700,"serres gaston",43.665589245,-0.5224349620000001,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40306,"sorde l abbaye",40300,"sorde l abbaye",43.522879772,-1.048050088,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40307,sore,40430,sore,44.30654877,-0.61131423,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40309,souprosse,40250,souprosse,43.792890277,-0.716707858,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40313,tartas,40400,tartas,43.818253513,-0.7832050740000001,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40321,urgons,40320,urgons,43.638949192,-0.432514707,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40323,vert,40420,vert,44.094326026,-0.611444512,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40324,"vicq d auribat",40380,"vicq d auribat",43.784208968,-0.8573343950000001,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40328,"vieux boucau les bains",40480,"vieux boucau les bains",43.787487024,-1.397295788,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40330,villenave,40110,villenave,43.96583807,-0.82207607,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40333,"ygos st saturnin",40110,"ygos st saturnin",43.995746809,-0.720552383,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
40334,yzosse,40180,yzosse,43.717209951,-1.01591878,landes,40,nouvelle-aquitaine,Nouvelle-Aquitaine
86003,anche,86700,anche,46.349674262,0.270460043,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86005,angliers,86330,angliers,46.938585279,0.103336696,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86014,"availles en chatellerault",86530,"availles en chatellerault",46.756439041,0.569747444,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86017,ayron,86190,ayron,46.643842095,0.044894953,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86022,berrie,86120,berrie,47.060031271,-0.072747928,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86023,berthegon,86420,berthegon,46.901947931,0.267331656,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86026,beuxes,86120,beuxes,47.087478877,0.173659636,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86029,blanzay,86400,blanzay,46.206364205,0.254927943,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86052,"champagne st hilaire",86160,"champagne st hilaire",46.322909262,0.32066905,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47012,anzex,47700,anzex,44.286127406,0.170592199,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47015,astaffort,47220,astaffort,44.064616182,0.6579263430000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86055,"la chapelle baton",86250,"la chapelle baton",46.189296851,0.409583562,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47020,baleyssagues,47120,baleyssagues,44.682122855,0.149490551,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86062,"chasseneuil du poitou",86360,"chasseneuil du poitou",46.651847985,0.361993157,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47034,bouglon,47250,bouglon,44.404659385,0.10037013,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86064,"chateau garnier",86350,"chateau garnier",46.25984769,0.44044794,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47035,bourgougnague,47410,bourgougnague,44.61903549,0.419735486,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86086,"coussay les bois",86270,"coussay les bois",46.81310855,0.725160271,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47054,"castelmoron sur lot",47260,"castelmoron sur lot",44.407820089,0.481021249,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86087,craon,86110,craon,46.771951552,0.014239461,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47055,"castelnaud de gratecambe",47290,"castelnaud de gratecambe",44.501962572,0.68304906,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86088,croutelle,86240,croutelle,46.542596817,0.293652395,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47070,condezaygues,47500,condezaygues,44.487718585,0.909151385,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86094,dienne,86410,dienne,46.441864682,0.537626185,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47073,cours,47360,cours,44.326095599,0.5934198150000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86096,doussay,86140,doussay,46.84028261,0.271669935,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47082,dondas,47470,dondas,44.240874237,0.85334257,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86098,fleix,86300,fleix,46.558296618,0.7476994730000001,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47083,doudrac,47210,doudrac,44.664664995,0.679834581,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47084,douzains,47330,douzains,44.636358305,0.551539872,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86129,lesigny,86270,lesigny,46.836747653,0.771921786,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47085,durance,47420,durance,44.157508287,0.163153513,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86132,liglet,86290,liglet,46.50640715,1.083733005,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47086,duras,47120,duras,44.675995708,0.201918161,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86133,liguge,86240,liguge,46.520800643,0.298073311,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47087,engayrac,47470,engayrac,44.25278249,0.899235882,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86136,lizant,86400,lizant,46.079725764,0.283688094,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47100,foulayronnes,47510,foulayronnes,44.253852271,0.637121421,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86145,marcay,86370,marcay,46.470932904,0.226159016,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86163,montamise,86360,montamise,46.628602534,0.434012329,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47113,grayssas,47270,grayssas,44.157291641,0.8655269600000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86167,"monts sur guesnes",86420,"monts sur guesnes",46.912717809,0.193066317,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47135,laparade,47260,laparade,44.408154584,0.43983884,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86182,orches,86230,orches,46.882264819,0.327294699,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47146,ledat,47300,ledat,44.446317876,0.667411372,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86187,"paizay le sec",86300,"paizay le sec",46.586561977,0.780421692,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47147,"levignac de guyenne",47120,"levignac de guyenne",44.622086937,0.203839392,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86189,payroux,86350,payroux,46.210229873,0.479928428,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47148,"leyritz moncassin",47700,"leyritz moncassin",44.333357637,0.176423226,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86190,persac,86320,persac,46.341211214,0.73107586,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47154,"lusignan petit",47360,"lusignan petit",44.26202968,0.516776144,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86194,poitiers,86000,poitiers,46.583644875,0.359570095,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47156,marcellus,47200,marcellus,44.479909405,0.075730497,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86200,pressac,86460,pressac,46.118335281,0.566661749,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47162,massoules,47140,massoules,44.340622918,0.8709254860000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86201,princay,86420,princay,46.929001392,0.254442285,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47163,"mauvezin sur gupie",47200,"mauvezin sur gupie",44.561039627,0.175905295,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86205,ranton,86200,ranton,46.999341709,-0.033047905,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47167,mezin,47170,mezin,44.059593189,0.267657165,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86206,raslay,86120,raslay,47.112514358,0.003912346,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47172,moncaut,47310,moncaut,44.143769752,0.496851662,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86214,"st benoit",86280,"st benoit",46.54857795,0.352881421,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47176,"montgaillard en albret",47230,"montgaillard en albret",44.209876263,0.296587791,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86220,"st gaudent",86400,"st gaudent",46.113510906,0.285671707,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47179,"monsempron libos",47500,"monsempron libos",44.502175562,0.930791362,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47181,"montagnac sur lede",47150,"montagnac sur lede",44.537861863,0.847192346,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86229,"st leger de montbrillais",86120,"st leger de montbrillais",47.080706679,-0.038647033,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47187,monteton,47120,monteton,44.612732637,0.25136558,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86230,"st leomer",86290,"st leomer",46.416319414,0.997721594,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47195,nerac,47600,nerac,44.131977008,0.343400124,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47201,"le passage",47520,"le passage",44.193673783,0.5943783490000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86236,"st pierre de maille",86260,"st pierre de maille",46.67780384,0.825009937,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47210,"port ste marie",47130,"port ste marie",44.260321808,0.374394309,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86239,"ste radegonde",86300,"ste radegonde",46.618291383,0.699817627,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47214,"puch d agenais",47160,"puch d agenais",44.329539025,0.259845136,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86255,savigne,86400,savigne,46.170818554,0.330605284,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47216,puymiclan,47350,puymiclan,44.513544506,0.315324862,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86256,"savigny levescault",86800,"savigny levescault",46.528823532,0.477972711,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47217,puymirol,47270,puymirol,44.188340464,0.80533345,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86265,sossais,86230,sossais,46.867960372,0.376201059,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
86271,thurageau,86110,thurageau,46.777664779,0.267736953,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47233,"ste bazeille",47180,"ste bazeille",44.530224264,0.103263886,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86284,vernon,86340,vernon,46.430956071,0.481589438,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47235,"st colomb de lauzun",47410,"st colomb de lauzun",44.608351054,0.478975468,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
86285,verrieres,86410,verrieres,46.403200187,0.597147011,vienne,86,nouvelle-aquitaine,Nouvelle-Aquitaine
47253,"ste marthe",47430,"ste marthe",44.416066934,0.148834509,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87013,"bersac sur rivalier",87370,"bersac sur rivalier",46.078227572,1.417805116,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47255,"st martin de beauville",47270,"st martin de beauville",44.229205066,0.8192795930000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87022,breuilaufa,87300,breuilaufa,46.042434329,1.109827006,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47257,"st martin petit",47180,"st martin petit",44.571302163,0.091406507,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87023,"le buis",87140,"le buis",46.034188579,1.204389978,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47267,"st pierre de buzet",47160,"st pierre de buzet",44.258365181,0.269737677,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87025,burgnac,87800,burgnac,45.740462557,1.168432372,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47275,"st salvy",47360,"st salvy",44.301214271,0.449920036,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47277,"st sauveur de meilhan",47180,"st sauveur de meilhan",44.485756772,-0.005902118,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87052,"la croix sur gartempe",87210,"la croix sur gartempe",46.160285934,1.001991797,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47283,"st vite",47500,"st vite",44.467403356,0.93352394,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87058,domps,87120,domps,45.655454811,1.7118927190000002,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47285,samazan,47250,samazan,44.435213439,0.109999585,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87060,dournazac,87230,dournazac,45.629514315,0.918514431,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47290,"la sauvetat du dropt",47800,"la sauvetat du dropt",44.649563922,0.331661467,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87061,droux,87190,droux,46.165171343,1.148667153,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47292,"sauveterre la lemance",47500,"sauveterre la lemance",44.587280325,1.038492683,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87064,eymoutiers,87120,eymoutiers,45.711076704,1.740545313,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47295,"savignac sur leyze",47150,"savignac sur leyze",44.483193205,0.792644719,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87070,"la geneytouse",87400,"la geneytouse",45.787370633,1.454021906,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47301,seyches,47350,seyches,44.549060033,0.29182366,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87074,"les grands chezeaux",87160,"les grands chezeaux",46.356227155,1.383616945,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47311,tourliac,47210,tourliac,44.684502069,0.8062288390000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47314,tremons,47140,tremons,44.417440746,0.8902697180000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87089,"magnac laval",87190,"magnac laval",46.228632496,1.172688664,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47324,villereal,47210,villereal,44.633377916,0.7596729280000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87094,meilhac,87800,meilhac,45.711582305,1.157480022,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47325,villeton,47400,villeton,44.371403847,0.278789115,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
87105,"neuvic entier",87130,"neuvic entier",45.737053207,1.639309683,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87106,nexon,87800,nexon,45.675236842,1.185857393,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87109,"oradour st genest",87210,"oradour st genest",46.242697091,1.01954088,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87110,"oradour sur glane",87520,"oradour sur glane",45.931346553,1.023441376,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87112,pageas,87230,pageas,45.682316983,1.016897507,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87113,"le palais sur vienne",87410,"le palais sur vienne",45.873568274,1.324539127,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87114,panazol,87350,panazol,45.841078802,1.323521399,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87120,"la porcherie",87380,"la porcherie",45.576015221,1.546805149,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87132,"st amand le petit",87120,"st amand le petit",45.769614975,1.768286072,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87139,"st bonnet de bellac",87300,"st bonnet de bellac",46.163075967,0.938475049,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87142,"st denis des murs",87400,"st denis des murs",45.779669533,1.529636352,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87150,"st hilaire les places",87800,"st hilaire les places",45.636624848,1.152876484,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87157,"st laurent les eglises",87240,"st laurent les eglises",45.963742514,1.475239721,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87159,"st leger la montagne",87340,"st leger la montagne",46.030700029,1.42549139,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87168,"st mathieu",87440,"st mathieu",45.705764924,0.7711437999999999,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87178,"st priest taurion",87480,"st priest taurion",45.897647476,1.396120803,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87181,"st sulpice lauriere",87370,"st sulpice lauriere",46.05567135,1.477377422,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87185,"st victurnien",87420,"st victurnien",45.880666828,1.024828615,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87194,sussac,87130,sussac,45.657852763,1.652037873,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87197,thouron,87140,thouron,45.997950561,1.220475611,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87203,"vicq sur breuilh",87260,"vicq sur breuilh",45.649263783,1.3904102,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
87205,"le vigen",87110,"le vigen",45.736953461,1.281464021,haute-vienne,87,nouvelle-aquitaine,Nouvelle-Aquitaine
47001,agen,47000,agen,44.202826475,0.6257305230000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47004,aiguillon,47190,aiguillon,44.301158324,0.357814808,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47007,allons,47420,allons,44.193202109,-0.080125689,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47008,ambrus,47160,ambrus,44.230183089,0.246089185,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47011,anthe,47370,anthe,44.373398888,0.95537278,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47013,argenton,47250,argenton,44.384833781,0.066485955,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47014,armillac,47800,armillac,44.555656493,0.390429199,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47018,"auriac sur dropt",47120,"auriac sur dropt",44.654444743,0.24404682,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47019,bajamont,47480,bajamont,44.258534074,0.7017673830000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47036,bourlens,47370,bourlens,44.425190677,0.972826685,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47037,bournel,47210,bournel,44.631843176,0.675658439,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47039,bousses,47420,bousses,44.153736579,0.082655259,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47045,calignac,47600,calignac,44.136363456,0.417444346,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47046,calonges,47430,calonges,44.373580408,0.226390752,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47049,casseneuil,47440,casseneuil,44.448184249,0.622185891,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47056,"castelnau sur gupie",47180,"castelnau sur gupie",44.579957573,0.140346914,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47064,cazideroque,47370,cazideroque,44.404105396,0.930357637,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47067,"clermont soubiran",47270,"clermont soubiran",44.141227806,0.8487538020000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47076,cuq,47220,cuq,44.080838257,0.7160421140000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47077,cuzorn,47500,cuzorn,44.547296272,0.948890571,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47088,escassefort,47350,escassefort,44.551982961,0.231915451,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47091,estillac,47310,estillac,44.169832399,0.577756774,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47095,fauillet,47400,fauillet,44.425054307,0.291028616,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47097,feugarolles,47230,feugarolles,44.217510686,0.361585913,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47101,"fourques sur garonne",47200,"fourques sur garonne",44.455996755,0.15466703,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47102,francescas,47600,francescas,44.067999521,0.428275025,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47103,frechou,47600,frechou,44.083621495,0.335309488,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47107,galapian,47190,galapian,44.299385196,0.411358281,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47109,gavaudun,47150,gavaudun,44.568907203,0.8933064190000001,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
47111,"granges sur lot",47260,"granges sur lot",44.367273412,0.469909121,lot-et-garonne,47,nouvelle-aquitaine,Nouvelle-Aquitaine
